tab1,tab2,tab3,tab4,tab5,tab6,tab7,tab8,tab9,tab10,tab11,tab12,tab13,tab14,tab15,tab16,tab17,tab18,tab19,tab20,tab21,tab22,tab23,tab24,tab25,tab26,tab27,tab28,tab29,tab30,tab31,tab32,tab33,tab34,tab35,tab36,tab37,tab38,tab39,tab40,tab41,tab42,tab43,tab44,tab45,tab46,tab47,tab48,tab49,tab50,tab51,tab52,tab53,tab54,tab55,tab56,tab57,tab58,tab59,tab60,tab61,tab62,tab63,tab64,tab65,tab66,tab67,tab68,tab69,tab70,tab71,tab72,tab73,tab74,tab75,tab76,tab77,tab78,tab79,tab80,tab81,tab82,tab83,tab84,tab85,tab86,tab87,tab88,tab89,tab90,tab91,tab92,tab93,tab94,tab95,tab96,tab97,tab98,tab99,tab100,tab101,tab102,tab103,tab104,tab105,tab106,tab107,tab108,tab109,tab110,tab111,tab112,tab113,tab114,tab115,tab116,tab117,tab118,tab119,tab120,tab121,tab122,tab123,tab124,tab125,tab126,tab127,tab128,tab129,tab130,tab131,tab132,tab133,tab134,tab135,tab136,tab137,tab138,tab139,tab140,tab141,tab142,tab143,tab144,tab145,tab146,tab147,tab148,tab149,tab150,tab151,tab152,tab153,tab154,tab155,tab156,tab157,tab158,tab159,tab160,tab161,tab162,tab163,tab164,tab165,tab166,tab167,tab168,tab169,tab170,tab171,tab172,tab173,tab174,tab175,tab176,tab177,tab178,tab179,tab180,tab181,tab182,tab183,tab184,tab185,tab186,tab187,tab188,tab189,tab190,tab191,tab192,label
-0.7121111,0.6751805,-0.08735981,-0.487775,0.025221309,0.93934923,-0.15600033,0.024171783,0.060368128,1.6234678,-1.1670542,1.105017,0.16090915,-0.19491987,1.6957259,0.27258962,-0.39846668,0.92849743,-0.17076021,1.0395718,-1.1101173,1.0550102,0.54524744,1.0849057,1.1477171,0.9055319,-0.123439595,-0.5235636,-0.3017725,-1.0879036,-0.077999346,-0.76987237,-1.110711,-1.185598,1.3256775,0.7950799,-0.074262604,1.6275357,1.677939,-1.6568446,-0.084711425,-0.6039523,1.5321882,-1.7565577,0.96296227,-0.3885471,-0.4990606,-0.70326,0.5318799,-0.9978322,-0.8213438,-1.6244549,-0.34317347,-0.38516894,-0.012649171,0.03442796,-0.39641058,-1.1367785,0.581027,-0.93778855,1.1873629,0.9019641,0.35017782,-0.40612724,-0.16465701,1.4541312,1.068684,-0.9237407,-0.39623392,0.09825892,-0.6476479,0.421896,-0.18865825,1.3345554,-0.41900745,-0.901107,-2.4970973,2.409514,0.42055508,-0.85315555,0.07391406,-0.49557003,1.5410419,-1.3841103,0.24945381,-1.0532528,-1.8325415,0.31661883,0.058610853,-1.9154813,-2.1023147,-2.3986728,1.3082232,1.724277,0.82175034,-0.07458077,-0.2303106,1.6809071,-0.18713544,-0.5374817,0.57223064,1.4883175,1.3238324,1.234036,-1.2344897,0.664473,-0.35575348,-0.7348521,-0.14900194,-0.8011342,-0.7030742,-0.2672472,-1.0428712,-0.22517484,-0.38613534,0.48378673,0.68485695,-0.6208034,0.5035656,0.68488514,-2.0010834,-1.1488019,0.65157324,1.0430554,1.0319482,-0.51630706,-0.53545845,1.0093642,1.1503196,0.14098488,-2.014844,0.50882107,0.27591586,-0.28631082,1.594537,-0.83694446,0.871284,0.30174127,-0.14087303,-0.100833096,-0.6322525,0.86274594,-0.40515053,-0.39560667,-1.3145722,-1.1454706,-0.13003352,-1.2327442,1.6198894,1.3689411,-0.90467125,-0.6860076,-0.99378544,1.4241157,-1.1223862,1.440972,2.5306056,1.1704046,1.6904016,-1.0902189,-0.73635477,-0.43721136,-0.22872716,0.28240225,0.09330735,-1.2005843,0.74841017,0.71597797,-0.53265667,-0.29709846,-1.186921,-1.1425062,-0.123004794,0.10061223,-0.9633949,-1.7974043,0.8184677,-1.0260427,1.3590097,-1.2068334,0.23934512,0.79296875,-0.7127527,1.3172162,-0.27205402,-0.39413372,-0.0594303,2.0700936,-0.24367557,0.3899375,-0.25000256,1.62834,0
-0.3263075,1.8530633,0.40907776,0.4971529,0.7656567,0.15789035,-1.0680575,-0.017385904,1.0791768,1.5524169,-1.7799841,0.34326026,-0.69025606,0.14828824,2.1365838,-0.10325071,-0.087101,1.252993,-0.21281117,1.1029133,-1.4432018,0.8922703,1.029126,1.8232812,1.1830648,0.908335,0.5744081,-1.4662808,-0.642977,-1.2406175,1.0075606,-0.62895715,-0.99894243,-0.540336,0.9298411,1.0095874,0.09700266,1.8821378,1.0839213,-1.4522946,0.2913423,-0.69801563,1.6563823,-1.3227094,0.98253113,-0.30863583,-0.63043165,-1.0427783,-0.09574399,-1.2725765,-0.52923775,-0.86997545,0.60773486,-0.65823305,0.12051293,-0.18809034,-0.44860384,-1.4005415,-0.42692477,-0.8415114,2.0727148,0.22097571,0.76373166,-0.119131856,-0.18888612,1.1433895,1.5515623,-1.1296984,-0.29563358,-0.07889353,-0.618349,0.0015984302,0.112340994,0.9941401,-0.07788431,-0.7853337,-1.2641356,1.40111,-0.41580227,0.3181176,0.49873176,-0.86275744,1.8025639,-1.5740416,0.51179016,-0.22222948,-2.4899344,0.94424754,-0.28536656,-1.9050839,-1.8256782,-1.7707217,1.1509489,1.7757784,0.97535336,0.653725,-0.13488111,1.265065,-0.8189341,-0.1686663,1.0140558,0.98545766,0.98801154,0.6038317,-1.0396963,1.0313402,0.11551699,-0.017005455,-0.45289353,-0.9888313,-0.7158821,0.6528644,-0.50167793,-0.4561717,0.50931287,-0.39308596,-0.46746504,-0.68186873,0.72674656,0.23975357,-1.8961641,-0.21047552,1.8399422,-0.27440384,0.6951865,0.28810796,-0.8388167,0.96578634,0.13645878,0.44575956,-1.3346728,0.28375804,0.66022885,0.7448974,1.8474083,-0.001553729,0.9783751,-0.65696335,-0.70176923,-1.0583392,-1.1106895,-0.09507925,-1.1903962,0.51756686,-0.925263,-1.2777122,-0.91113126,-0.89299095,1.4054095,1.3252703,-0.47119594,-1.225857,-0.95244515,0.7933178,-0.40967396,0.88584596,1.8784624,0.8526444,1.4749873,-1.8471524,-0.2868602,-0.9321565,-0.7341104,-0.4282653,-0.7132182,-0.7607103,0.06953886,0.93863696,-0.23900813,0.32478276,-2.0810552,-1.1774526,0.11396367,-0.6705905,-1.0790837,-1.577079,1.2395347,-0.56426233,1.9893068,-0.63243663,-0.898848,-0.007226299,-1.4904189,1.4048581,0.19554155,0.8705724,-0.8181059,1.0957502,-0.67297006,0.3417012,-0.22578764,1.4458904,1
-0.4690859,1.7216928,0.41220093,0.1535485,0.59608716,0.35722637,-0.9660989,-0.116644435,0.894076,1.6151184,-1.7423749,0.62679785,-0.55593103,0.06632855,2.1725566,0.040076207,-0.15865545,1.1611557,-0.24237578,1.111248,-1.4340863,0.91311574,0.79570925,1.6879867,1.0726396,0.9554067,0.4308281,-1.2777588,-0.6741418,-1.2180362,0.7275797,-0.7852788,-1.0735997,-0.6221004,0.99283844,0.9782517,-0.016594501,1.9187176,1.1768711,-1.5416906,0.29242444,-0.72373843,1.5648314,-1.4052368,1.0590369,-0.25634518,-0.7029274,-0.95974284,-0.017949985,-1.2082376,-0.49657243,-1.0235974,0.47045207,-0.5976974,0.035661403,-0.2252811,-0.52435607,-1.3687516,-0.25699833,-0.87173134,2.1330936,0.3817475,0.6119207,-0.035837166,-0.26923993,1.2428467,1.4937905,-1.0595558,-0.39483148,-0.072641365,-0.6474571,0.09479307,0.06507171,1.0381,-0.15407605,-0.8193689,-1.3726633,1.5862299,-0.16221921,0.06937774,0.35873955,-0.8953363,1.78589,-1.6032846,0.46557704,-0.38269725,-2.401966,0.84102255,-0.100289546,-1.9617554,-1.9308465,-1.9352658,1.3315804,1.6809372,0.8658908,0.60556495,-0.18637797,1.3577814,-0.7373452,-0.2739897,1.0210147,1.0394256,1.1815367,0.6895463,-1.1529173,1.043739,0.1050576,-0.2948368,-0.6040564,-0.9403362,-0.790227,0.54559016,-0.6361576,-0.45016325,0.30429927,-0.22887434,-0.2821254,-0.61990196,0.8073256,0.34697896,-1.833486,-0.4069408,1.7389468,-0.03656979,0.74378544,0.21241476,-0.7626754,0.96789616,0.32871827,0.35081673,-1.5291277,0.31687135,0.644704,0.5806514,1.788564,-0.10549527,1.0864992,-0.48255384,-0.51211536,-0.9215529,-1.0336336,0.13542998,-1.0150708,0.38541523,-1.0114743,-1.3414665,-0.7818052,-0.9715904,1.6055007,1.2983984,-0.6544465,-1.1406207,-1.0625465,0.9048142,-0.6114095,1.1298469,2.2100189,1.0389851,1.4722117,-1.6612725,-0.3037961,-0.80416536,-0.57987005,-0.25939628,-0.59922,-0.8008268,0.08132911,0.8398153,-0.27903318,0.17764284,-2.00635,-1.0616903,0.25421482,-0.5786055,-1.0663238,-1.6610292,1.2138484,-0.6692623,1.8997997,-0.739873,-0.7480689,0.049687043,-1.3424463,1.3628726,0.04563289,0.82781297,-0.8262245,1.2879223,-0.508422,0.19803087,-0.28716937,1.6538543,0
-0.6345817,1.2535067,-0.19097705,-0.43297943,0.21127595,0.60753435,-0.71213675,0.0057585384,0.23387703,1.7621737,-1.4038429,1.0694962,0.25919753,-0.1061571,1.8963158,0.0014132238,-0.37280464,1.0712345,-0.06935948,0.9058479,-1.3051357,1.1952875,0.7787789,1.361111,1.1695033,1.0030981,0.09750821,-1.1005692,-0.45417905,-1.076485,0.06497711,-0.5841475,-1.1802846,-0.93614286,1.4900655,1.024091,-0.17271565,1.7710102,1.2793324,-1.5833304,0.57292145,-0.5598613,1.458103,-1.8200308,1.0613933,-0.3558092,-0.9623582,-0.85495526,0.012805677,-1.403356,-0.69642943,-1.1122161,-0.1313552,-0.29002067,0.1482501,-0.14491661,-0.52228993,-1.183394,0.16907097,-0.8795666,1.6705705,0.79667777,0.40127486,-0.11668493,-0.35415703,1.2834033,0.9314852,-1.0999193,-0.47506762,0.20659718,-0.53059906,0.29249534,0.1332581,1.083166,-0.3870303,-0.7677734,-2.145443,2.138722,-0.0594125,-0.4569473,0.32088885,-0.86292166,1.6904969,-1.4821689,0.395942,-0.9846486,-2.0931795,0.5669472,-0.3249531,-2.1604078,-2.0378754,-2.2019503,1.2733188,1.7489014,0.80221343,0.15944305,-0.18973795,1.5040122,-0.32279706,-0.36224803,0.66893214,1.4573855,1.095974,0.93712914,-1.2057396,0.5774763,-0.17012385,-0.6162875,-0.52958703,-0.94531226,-0.9411309,0.07950687,-0.9802429,-0.25522774,0.031792834,0.1473894,0.3927124,-0.7407608,0.9173655,0.7378477,-1.7205868,-0.901051,0.95903456,0.6492657,1.1744609,0.06995403,-0.6373942,0.79872644,0.86723745,0.30166042,-1.5806347,0.19756971,0.42801937,-0.14880596,1.8974615,-0.4953523,1.1339061,-0.049715675,-0.16850579,-0.21484564,-0.843664,0.65195304,-0.44569397,-0.30385113,-1.1779606,-1.3351159,-0.34369284,-1.0650336,1.4295992,1.3317819,-0.67586213,-0.865334,-1.0240778,1.1230125,-0.9501054,1.4818976,2.372259,1.2871186,1.5998675,-1.0833161,-0.56379,-0.5883584,-0.14374731,0.12214535,-0.23028392,-0.8152233,0.44980115,0.98405194,-0.47403732,-0.34368765,-1.7886117,-1.1763031,0.31963494,-0.18152893,-1.0647827,-1.8116719,0.96303356,-0.8713968,1.6745191,-0.9026259,-0.2231683,0.5662097,-1.18452,1.3058977,-0.20821986,-0.049328543,-0.71833175,2.0531278,-0.2542085,0.34104946,-0.1186314,1.8632622,0
-0.18137112,0.13816665,1.9566689,1.3453722,1.0246563,-0.61233354,-0.80356294,0.11979844,1.4181066,1.5540146,-1.6686836,-1.5332104,-1.1392709,-0.5445777,1.4171402,0.25457677,-0.46751243,1.2938987,0.45792618,1.4048921,-0.8777462,1.4152621,0.48537022,2.832012,1.2830831,0.84079933,0.850739,-1.1657166,-1.1240617,-1.8119227,2.4563808,-0.013560829,-0.5416768,0.3214116,0.7819615,1.0746975,-0.012078268,1.615822,1.7834548,-0.9030228,-1.0100856,-1.0166166,2.107787,-0.2618451,1.0006546,-0.35299835,0.2587482,-1.0591799,-0.096062064,-0.6397403,0.011194254,-1.2263554,0.68876046,-0.56063914,-0.13488919,-0.17550185,-0.40435055,-0.69955707,0.127706,-2.139249,2.026798,-0.5192693,1.0092423,-0.18493739,-0.5312536,0.8423512,1.2737535,-1.015066,-0.9558524,-0.4209766,-0.2570683,0.038243458,0.6160668,1.0364273,0.45994276,-0.41403595,-0.18859105,1.0161774,0.06964684,1.0698422,0.21095066,-0.49895728,1.6516637,-1.4007994,-0.13011242,0.063667595,-2.3721116,0.26650268,-0.08193377,-1.1760842,-0.8963161,-0.8154845,0.67918134,1.0486249,1.3584335,0.9719852,-0.050886285,0.7042265,-0.87428766,0.64984787,-0.049390078,-0.45303258,0.67115206,0.72681993,-0.43367735,1.8930222,-0.10340571,0.9688497,-0.17476645,0.044724155,-0.8724645,0.75924444,-0.74463224,-0.584647,0.53156817,-1.0221517,0.13462308,-0.53157055,-0.10941732,-0.3970396,-2.3001916,0.73964196,1.8120046,-0.07907537,0.611926,0.009630509,-0.55288565,1.1639863,-0.6159402,-0.10298171,-0.927741,0.22424944,0.5390808,1.3005872,1.3471643,-0.04981997,0.10565483,-0.63631684,-0.09037522,-2.2524202,-0.67268616,-0.1984457,-0.8774202,0.4265269,-0.10225935,-0.9547762,-0.8632681,-0.6991791,1.8761106,1.4414843,0.029173566,-1.0820427,-1.3587364,0.38472906,0.053799752,-0.18720987,0.6148582,0.3027396,1.0797408,-1.8104424,-0.88048774,-1.1119876,-0.5950266,-1.39317,-0.8541243,-0.7194239,-0.9644625,1.1509094,0.17502086,0.7977307,-1.9854393,-1.5625774,-0.77997416,0.07394239,-0.47726434,-1.6836168,0.8497638,0.08278715,1.7514219,0.010342353,-1.0364313,-0.842661,-1.2723749,0.42972797,1.3515695,0.98603183,-0.24869631,-0.7519502,-1.3224657,0.5550315,-0.93061393,-0.12745525,1
-0.53619975,1.6498455,0.4300783,0.3502811,0.68519807,0.24372254,-0.8392554,0.07302846,0.94203985,1.5164278,-1.7942861,0.52498835,-0.38632345,0.12031231,2.0132425,0.17793155,-0.035989344,1.2609782,-0.36301255,1.0049419,-1.4743853,0.9798674,0.61660516,1.6623142,1.125793,1.0764335,0.4983041,-1.3287808,-0.6798975,-0.9760215,0.59332603,-0.75197864,-1.0269612,-0.6654571,1.0804793,0.83985865,0.0045910175,1.9263579,1.3404573,-1.3390665,0.12403249,-0.69150656,1.5406802,-1.529248,1.1022367,-0.28104436,-0.57840943,-1.0406141,0.27908573,-1.241782,-0.5744556,-1.1490505,0.4692253,-0.58570975,0.09929298,-0.10282977,-0.5731653,-1.3333187,-0.14366418,-1.0002477,1.9975532,0.5123282,0.6856788,-0.24982639,-0.052498396,1.5112164,1.5974151,-1.1995367,-0.24706917,-0.23611555,-0.7747371,0.1252881,0.014127807,1.0879498,-0.25908333,-0.79262835,-1.4228312,1.5097425,-0.3092071,-0.03633245,0.3847576,-0.7276686,1.8577781,-1.5750029,0.4536368,-0.23887666,-2.3470812,0.70685226,-0.10127016,-1.8908376,-1.7954614,-2.0689397,1.2474879,1.6458519,0.71558386,0.60267454,-0.37538156,1.3053222,-0.68471056,-0.62889785,1.0117104,0.9251767,1.0496794,0.7020393,-1.2969389,1.1436608,0.12434882,-0.42841986,-0.54859436,-1.1360787,-0.8130733,0.47249502,-0.51831454,-0.2872096,0.16290297,-0.15134287,-0.25273308,-0.50810146,0.8269139,0.18240182,-2.0406787,-0.5624881,1.5262021,0.1230443,0.7429573,0.28381416,-0.9143071,0.9049368,0.3757355,0.1566022,-1.6181945,0.38198084,0.65889156,0.80932313,1.7077609,0.044471167,1.2547742,-0.3053177,-0.58368874,-1.0353928,-1.0042431,0.16961266,-1.0585902,0.27333987,-1.1813385,-1.2116475,-0.55317825,-1.0803888,1.7526362,1.3191427,-0.71996194,-0.95449936,-1.0936384,1.0240594,-0.5935378,1.0448753,2.124664,0.8444274,1.6088315,-1.7502372,-0.34897676,-1.0666707,-0.6699822,-0.30685762,-0.4080738,-0.957955,0.23091525,0.9949997,-0.21210799,0.12192805,-1.8114072,-1.13748,0.10259976,-0.30391884,-0.8639835,-1.6239102,1.4295813,-0.7333327,1.9389125,-0.7629727,-0.5967642,0.29259768,-1.3099544,1.3468707,-0.2208029,1.0879835,-0.84728414,0.98562044,-0.50780886,0.32601225,-0.33056152,1.3549597,0
-0.032928195,1.9791657,0.6320333,0.7660924,0.9293031,-0.28937152,-1.602717,0.052174922,1.3220904,1.3393865,-1.8821648,-0.17338036,-0.96637774,0.5535982,2.1295989,-0.17942105,0.083599985,1.1837914,-0.19126786,1.21239,-1.4218249,0.8207628,0.91404945,2.5063004,0.856987,0.99265784,0.9851221,-1.7153406,-0.99291223,-1.3768164,1.4105171,-0.29730982,-0.69222385,0.0056640897,0.64903224,1.2187835,0.05947683,1.9853675,0.7246369,-0.6459404,0.51636666,-0.88774663,1.306562,-1.1937019,0.84517086,-0.2438844,-0.5251937,-1.4133737,-0.46015835,-1.3796656,-0.2707312,-0.4819534,0.8239368,-0.52504975,0.17678764,-0.10632854,-0.22287802,-1.222276,-0.51140577,-0.5281027,2.2690833,-0.2094814,0.763425,-0.15914439,-0.37489194,0.9988619,1.2974734,-0.9215634,-0.118404716,-0.12728834,-0.518662,-0.5846866,0.24707845,0.7676583,0.3915045,-0.8166414,-0.18328035,0.78634435,-0.39859462,0.79535455,0.5876596,-1.098223,1.6885753,-1.8004603,0.5624819,0.40336624,-2.1828694,0.89961386,-0.39463133,-1.9791893,-1.2891439,-0.8489231,1.1474012,1.3184509,1.0762789,0.80823857,-0.05884776,0.6308563,-0.6991969,-0.000482033,1.0203578,0.36558703,0.68232954,0.11819572,-0.7287808,1.3286325,0.21083061,0.37984335,-0.9994187,-0.9920848,-0.6374911,0.90497845,-0.32028893,-0.25072032,0.7886201,-0.94207656,-0.89000547,-0.6679925,0.54342717,-0.038689706,-1.6124231,0.36625805,2.378309,-0.8471351,0.42012244,0.6468939,-0.92815596,0.63349074,-0.4372689,0.5302093,-0.7673768,0.08474739,1.1289234,1.7555242,1.6118829,0.08805171,0.90966964,-1.1630006,-0.6573218,-1.6351,-0.84006035,-0.5816618,-1.3487514,0.9063631,-0.5537654,-1.164127,-1.0314366,-0.7115716,1.0861099,1.2995899,-0.3159852,-1.1461273,-1.4001585,0.3602312,-0.0059117493,0.43188646,1.1502888,0.72983927,1.4293544,-1.7495904,-0.06616101,-1.4122082,-0.7288704,-0.7131337,-1.0458664,-0.5144803,-0.43453157,1.1306199,-0.025405973,0.7181891,-2.4838605,-0.7916417,0.26308683,-0.5953639,-0.8120554,-1.5209129,1.356091,-0.26646098,1.8499231,-0.022207431,-1.3439355,-0.87082547,-1.5633537,1.318699,0.27729994,1.2102013,-1.0406909,0.33661202,-0.8412257,-0.09816052,-0.35619026,0.93669164,0
0.19419165,2.0585437,-0.32146838,0.43851325,0.8492496,-1.7555496,-2.0182803,-0.661145,0.51741195,-0.69542813,-0.6202869,-0.24047105,-0.16433981,0.6349998,0.63786566,-0.488163,-0.393234,0.34591803,-0.35143092,0.0112239225,-0.3388898,0.13704237,0.8057522,0.76113427,-0.20174564,0.09792599,1.5438393,-1.7749398,-0.8529017,-0.2593573,1.2834361,0.6306712,-0.042742666,1.1030525,-0.3662568,0.43836597,-0.118571095,0.0325013,-1.611018,1.4257308,1.6366525,-0.37744817,-0.8145659,0.047227535,-0.046143506,0.6848106,-0.8874625,0.11545733,-2.428779,-1.4139076,0.34718984,1.9438539,1.0653529,0.49676803,0.4367217,0.11225338,-0.45121533,0.5146925,-1.1101627,1.4874744,1.3097222,-1.6818593,0.09933858,0.9874159,-0.5402812,-0.18065514,-0.3680579,-0.29475406,-0.018583609,-0.09185318,0.53289676,-0.5667455,0.21409112,-0.7458109,0.21623096,0.55590117,2.3363523,-1.7874655,-1.3225541,0.8779934,0.59414154,-0.9677069,0.07480473,-0.9669421,1.3321006,1.835893,0.18066162,0.50803286,-0.76587915,-0.27388394,0.97186774,1.452586,-0.32422423,-0.8133363,-1.0207812,0.70918804,-0.2018947,-1.1558623,-1.1092298,0.6960332,0.63699585,-0.6451277,-0.6948395,-1.0661478,0.544869,-0.14991319,0.60891646,0.68561435,-1.588932,-0.10385946,-0.33894938,1.354919,1.3613428,0.6465842,1.7602372,-1.2709781,-1.5300933,-0.18460876,1.3416228,0.39762402,1.5344284,0.65798414,2.0569162,-2.2037506,-0.28584757,2.4449875,-0.17566435,-1.1582444,-1.5158696,0.38114306,2.176797,-0.83778524,0.2879265,1.4322101,0.70983285,1.681536,0.40083128,-1.480422,-0.6617569,-1.4155581,-0.56925833,-1.8814247,-0.7151145,0.64676666,1.1434436,-0.23685473,-1.3691466,0.6862494,-1.1538593,-0.14527328,0.6736894,-0.57047325,0.3991103,-1.0188748,1.1050098,-0.10287936,-1.3298122,-0.5990092,-0.91111594,-0.028784832,1.2182165,-1.146454,0.026589919,-0.3739837,-1.4858074,0.9392039,-1.1413665,0.3577828,0.49055114,0.88516504,-1.3571947,0.9179615,0.94350064,-1.2307333,-0.060007785,0.5038369,0.2865552,-0.0077110277,1.0474234,1.4274082,-1.3524666,-1.7288071,-1.0606757,-0.12529491,0.2086003,1.7946435,-1.354661,-0.66051704,0.39308262,-0.9798035,0.52667695,-0.035885815,1
-0.66933495,0.5757031,0.050669357,-0.55256367,-0.01192977,0.99534225,-0.09367363,-0.037878692,-0.052332263,1.6853105,-1.162156,1.0876812,0.20299599,-0.24467546,1.5120983,0.322288,-0.44945443,0.9453317,-0.21437809,0.9816754,-1.1953119,1.0557463,0.45210052,0.909165,1.1651944,0.80168664,-0.13677087,-0.3766501,-0.28400987,-1.0149757,-0.21149488,-0.7692261,-1.226299,-1.1884007,1.3797344,0.71257573,-0.16722341,1.6623436,1.757621,-1.6492733,-0.0871572,-0.47340468,1.4835261,-1.7171656,0.8876558,-0.35946697,-0.56990564,-0.6544697,0.50609297,-0.95395523,-0.70682764,-1.6233166,-0.3741269,-0.35659763,0.1012233,0.0045551797,-0.46281326,-1.0440063,0.69401485,-1.0968533,1.1457646,1.0113592,0.2679219,-0.46441925,-0.20443593,1.4257029,0.98384875,-1.0239719,-0.5422277,0.20626868,-0.58268535,0.5168884,-0.058728017,1.39231,-0.47141176,-0.89987385,-2.5555584,2.3534205,0.44258037,-0.9008049,0.03197392,-0.46686417,1.5477486,-1.2434545,0.2319171,-1.2693377,-1.7896307,0.22059773,0.12298807,-1.8175715,-2.1519556,-2.5476701,1.3809081,1.6489887,0.7142327,-0.10710756,-0.3316036,1.7117068,-0.12683825,-0.5543233,0.55557317,1.5120529,1.3210521,1.2473155,-1.1356219,0.7123947,-0.1911332,-0.76516634,-0.12841253,-0.69892675,-0.70234925,-0.27851343,-1.0739272,-0.30082154,-0.34642282,0.48195738,0.8654447,-0.53090715,0.5720054,0.67986405,-2.0452597,-1.1563233,0.47168773,1.077709,1.0632269,-0.460906,-0.47238457,1.0160176,1.0354788,0.06976291,-2.1234028,0.5168964,0.25026065,-0.4099293,1.5916616,-0.7632731,0.92198133,0.3682836,-0.06700226,-0.099684455,-0.6492643,0.9437487,-0.2769547,-0.41989103,-1.300244,-1.2250984,-0.05431657,-1.2441757,1.74033,1.2749656,-0.9089462,-0.7452148,-0.9803663,1.4578165,-1.0527526,1.5490084,2.5559587,1.193697,1.5738871,-1.0683892,-0.86959255,-0.34828377,-0.26918948,0.3587834,0.17668831,-1.1571037,0.7133481,0.7074816,-0.58757496,-0.3356442,-1.1460389,-1.1429584,-0.17037348,0.116621576,-0.93337226,-1.6668575,0.861173,-0.9134265,1.3257279,-1.2944322,0.20608635,0.9234317,-0.65423214,1.1814274,-0.29657632,-0.36048663,-0.057492595,1.9749236,-0.20093092,0.4831969,-0.21748467,1.6582019,0
-0.48188323,2.0176866,0.38852856,0.2749764,0.75543183,-0.003343092,-1.21727,-0.29157847,1.1189588,1.562698,-1.8172252,0.47612342,-0.5872004,0.16661155,2.312893,0.050418906,-0.19894695,1.260317,-0.4612653,1.1591169,-1.3174949,0.8815672,0.93573457,1.8673525,0.98814994,1.0110728,0.7962895,-1.3770772,-0.76795536,-1.2924107,0.8640801,-0.7296896,-1.0434474,-0.4009448,0.855916,0.9556409,-0.1338856,1.785478,0.9921912,-1.1223708,0.5953139,-0.64766276,1.4654919,-1.3404753,1.1016986,-0.112800546,-0.71896994,-1.0199811,-0.09178101,-1.2818696,-0.39886108,-0.74594504,0.80059063,-0.5501474,0.13783436,-0.2123349,-0.49232426,-1.3813286,-0.6161808,-0.74127245,2.1979184,0.0900964,0.7388463,0.0038708304,-0.3837661,1.1632842,1.3587122,-1.1106662,-0.35173407,-0.27025822,-0.4040789,-0.15931755,-0.026110662,1.082915,-0.050437387,-0.7517224,-0.76632947,1.1947129,-0.4136956,0.07951348,0.5410558,-1.135808,1.6321937,-1.8392074,0.5667662,0.07910511,-2.3495843,0.80487245,-0.24224724,-1.8904271,-1.6650542,-1.6032698,1.2485666,1.5631926,0.9638316,0.8763555,-0.17806692,1.1346623,-0.858702,-0.23791383,1.0894833,0.7913515,0.93003047,0.56745386,-1.046509,1.1565238,0.05360111,-0.31726998,-0.96775407,-1.0379592,-0.7832517,0.8322051,-0.57925916,-0.56092596,0.3869104,-0.37378976,-0.52462655,-0.54514235,0.98847884,0.34043977,-1.6814346,-0.18409231,2.150412,-0.362467,0.60797834,0.4400386,-0.7934493,0.78407973,0.18597186,0.3955015,-1.2614175,0.20456038,0.62350285,0.90074545,1.8824388,0.20149985,1.2192591,-0.6501199,-0.5488725,-1.2200563,-1.0681143,-0.09483946,-1.2697499,0.595352,-0.855837,-1.37141,-1.0347085,-0.8295909,1.4842063,1.2805505,-0.64594924,-1.2834315,-1.108469,0.73391575,-0.3852778,0.99841803,1.9711943,0.96564513,1.137641,-1.6022898,-0.1610363,-0.8574421,-0.67536736,-0.39387596,-0.8413661,-0.65661126,-0.032165874,1.0839595,-0.17013523,0.46275055,-2.0598302,-0.8499481,0.31511346,-0.8069935,-1.0150979,-1.7566557,1.1382867,-0.7445564,2.0716136,-0.52039933,-0.949978,-0.2179552,-1.3160434,1.4460436,-0.022504143,1.1984286,-0.9035871,0.9255167,-0.5115845,-0.01778825,-0.17793901,1.4915102,0
